CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;QT_ACAO_ORDIN_CAP_INTEGR;QT_ACAO_PREF_CAP_INTEGR;QT_ACAO_TOTAL_CAP_INTEGR;QT_ACAO_ORDIN_TESOURO;QT_ACAO_PREF_TESOURO;QT_ACAO_TOTAL_TESOURO
25.089.509/0001-83;2020-12-31;1;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;2514021;5912;2519933;32;5907;5939
25.249.439/0001-83;2020-12-31;1;HOSPITAL CARE CALEDONIA S.A.;381680831;18186727;399867558;0;0;0
25.369.840/0001-57;2020-12-31;1;COMERC ENERGIA S.A.;172065270;0;172065270;0;0;0
26.462.693/0001-28;2020-12-31;1;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;214628652;0;214628652;0;0;0
26.609.050/0001-64;2020-12-31;1;TRAVESSIA SECURITIZADORA S.A.;237677;0;237677;0;0;0
26.659.061/0001-59;2020-12-31;1;MPM CORPÓREOS S.A.;8801583;0;8801583;0;0;0
26.664.057/0001-89;2020-12-31;1;ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.;580628;0;580628;0;0;0
26.735.020/0001-02;2020-12-31;1;FOCUS ENERGIA HOLDING PARTICIPAÇÕES S.A.;23601013;0;23601013;0;0;0
26.845.702/0001-60;2020-12-31;1;EQUATORIAL TRANSMISSORA 7 SPE S.A.;146857116;0;146857116;0;0;0
27.093.558/0001-15;2020-12-31;1;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;251954;0;251954;1689;0;1689
27.137.879/0001-74;2020-12-31;1;CIA SEC DE CRÉDITOS FINANCEIROS CARTÕES CONSIGNADOS I;10000;0;10000;0;0;0
27.157.474/0001-06;2020-12-31;1;ÁGUAS DE TERESINA SANEAMENTO SPE S.A.;12987872;0;12987872;0;0;0
27.956.690/0001-03;2020-12-31;1;AUZZA SECURITIZADORA S. A.;601666;0;601666;0;0;0
27.967.244/0001-02;2020-12-31;1;EQUATORIAL TRANSMISSORA 8 SPE S.A.;171170601;0;171170601;0;0;0
28.019.100/0001-89;2020-12-31;1;VIAPAULISTA S.A.;1397784793;0;1397784793;0;0;0
28.127.603/0001-78;2020-12-31;2;BANESTES S.A. - BCO EST ESPIRITO SANTO;231329;84583;315912;0;0;0
28.152.650/0001-71;2020-12-31;1;EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;5876;0;5876;0;0;0
28.195.667/0001-06;2020-12-31;2;BCO ABC BRASIL S.A.;110795134;110095733;220890867;0;3535332;3535332
28.201.130/0001-01;2020-12-31;1;ENERGISA TRANSMISSÃO DE ENERGIA S/A;32706674;0;32706674;0;0;0
28.442.718/0001-57;2020-12-31;1;RIOLOAN 2 COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS;1;0;1;0;0;0
28.925.264/0001-75;2020-12-31;1;COMPANHIA ENERGÉTICA JAGUARA;854408805;0;854408805;0;0;0
28.942.127/0001-49;2020-12-31;1;COMPANHIA ENERGÉTICA MIRANDA;582663140;0;582663140;0;0;0
29.088.092/0001-95;2020-12-31;1;ROMAXIS SECURITIZADORA S.A.;100000;0;100000;0;0;0
29.780.061/0001-09;2020-12-31;1;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;57737;0;57737;1187;0;1187
29.894.663/0001-89;2020-12-31;1;CONSIGNADOS I COMPANHIA SECURITIZADORA CRÉDITOS FINANCEIROS;10000;0;10000;0;0;0
29.950.060/0001-57;2020-12-31;1;NORTEC QUÍMICA S.A.;11877;0;11877;0;0;0
29.978.814/0001-87;2020-12-31;1;SUL AMERICA S.A.;603835151;600865447;1204700598;20856046;41712099;62568145
30.213.493/0001-09;2020-12-31;1;TEGRA INCORPORADORA S.A.;215068850;0;215068850;0;0;0
30.219.233/0001-40;2020-12-31;1;COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS VERT-REBEL;10000;0;10000;0;0;0
30.306.294/0001-45;2020-12-31;3;BCO BTG PACTUAL S.A.;1756433722;956273250;2712706972;0;0;0
30.418.658/0001-89;2020-12-31;1;COMPANHIA SECURITIZADORA DE CRÉD. FINANCEIROS VERT-NEXOOS;10000;0;10000;0;0;0
30.540.991/0001-66;2020-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;3966667;7933333;11900000;0;0;0
30.545.324/0001-76;2020-12-31;1;COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS VERT-RECARG;10000;0;10000;0;0;0
30.723.886/0001-62;2020-12-31;1;BANCO MODAL S.A.;32600;32600;65200;0;1072;1072
30.788.149/0001-48;2020-12-31;1;GUARDIAN COMPANHIA SECURITIZADORA;100000;0;100000;0;0;0
31.001.230/0001-07;2020-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;85600;0;85600;0;0;0
31.468.139/0001-98;2020-12-31;1;CASA DE PEDRA SECURITIZADORA DE CREDITO S/A;20;0;20;0;0;0
31.553.627/0001-01;2020-12-31;2;MOBLY S.A.;342634;0;342634;0;0;0
31.701.408/0001-14;2020-12-31;1;ATHENA SAÚDE BRASIL SA;1632969618;0;1632969618;0;0;0
31.748.174/0001-60;2020-12-31;1;VERO S.A.;850526691;0;850526691;0;0;0
31.907.982/0001-23;2020-12-31;1;FILADÉLFIA SECURITIZADORA S/A;53650;0;53650;0;0;0
32.161.500/0001-00;2020-12-31;1;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;1188456196;0;1188456196;0;0;0
32.372.085/0001-25;2020-12-31;1;COBUCCIO SECURITIZADORA DE CRÉDITOS S.A.;10000;0;10000;0;0;0
32.681.371/0001-72;2020-12-31;1;VIX LOGÍSTICA S.A.;84706;0;84706;0;0;0
32.770.457/0001-71;2020-12-31;1;CIA. SECURITIZADORA DE CREDITOS FINANCEIROS VERT-GYRA;10000;0;10000;0;0;0
32.785.497/0001-97;2020-12-31;1;NATURA &CO HOLDING S.A.;1375158;0;1375158;317;0;317
32.803.503/0001-91;2020-12-31;1;ENTALPIA PARTICIPAÇÕES S.A.;108464782;0;108464782;0;0;0
33.000.167/0001-01;2020-12-31;2;PETROLEO BRASILEIRO S.A. PETROBRAS;7442454;5602043;13044497;223;73;296
33.014.556/0001-96;2020-12-31;1;LOJAS AMERICANAS S.A.;653154656;1214381060;1867535716;0;2300719;2300719
33.035.536/0001-00;2020-12-31;1;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;105203815;0;105203815;0;0;0
33.040.601/0001-87;2020-12-31;2;MERCANTIL FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTI;10180;7830;18010;0;0;0
33.041.260/0652-90;2020-12-31;1;GRUPO CASAS BAHIA S.A.;1597342;0;1597342;300;0;300
33.042.730/0001-04;2020-12-31;1;CIA SIDERURGICA NACIONAL;1387524047;0;1387524047;7409500;0;7409500
33.050.071/0001-58;2020-12-31;1;AMPLA ENERGIA E SERVICOS S.A.;166634;0;166634;0;0;0
33.050.196/0001-88;2020-12-31;1;CIA PAULISTA DE FORCA E LUZ;880653030;0;880653030;1;0;1
33.102.476/0001-92;2020-12-31;1;MONTEIRO ARANHA S.A.;12251221;0;12251221;0;0;0
33.111.246/0001-90;2020-12-31;1;TECNOSOLO ENGENHARIA S.A. - EMPRESA FALIDA;2353;4267;6620;0;0;0
33.113.309/0001-47;2020-12-31;2;VALID SOLUÇÕES S.A.;71225;0;71225;1920;0;1920
33.130.691/0001-05;2020-12-31;1;WILSON SONS S.A.;126197677;0;126197677;0;0;0
33.200.049/0001-47;2020-12-31;1;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;10478;7894;18372;0;0;0
33.228.024/0001-51;2020-12-31;1;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;16571220;19843450;36414670;0;0;0
33.256.439/0001-39;2020-12-31;2;ULTRAPAR PARTICIPACOES S.A.;1115005712;0;1115005712;24739626;0;24739626
33.352.394/0001-04;2020-12-31;1;CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE;629071608;0;629071608;0;0;0
33.376.989/0001-91;2020-12-31;1;IRB - BRASIL RESSEGUROS S.A.;1267890331;1;1267890332;12603800;0;12603800
33.386.210/0001-19;2020-12-31;2;SONDOTECNICA ENGENHARIA SOLOS S.A.;856;1575;2431;0;27;27
33.412.081/0001-96;2020-12-31;1;REFINARIA DE PETROLEOS MANGUINHOS S.A.;67692;0;67692;7;0;7
33.453.598/0001-23;2020-03-31;1;RAÍZEN S.A.;1661418472;81997058;1743415530;0;0;0
33.467.572/0001-34;2020-12-31;1;TEKNO S.A. - INDUSTRIA E COMERCIO;1361;1587;2948;0;0;0
33.541.368/0001-16;2020-12-31;1;CIA HIDRO ELÉTRICA DO SÃO FRANCISCO;54151;1754;55905;0;0;0
33.572.408/0001-97;2020-12-31;1;RUMO MALHA CENTRAL S.A.;4470908744;0;4470908744;0;0;0
33.592.510/0001-54;2020-12-31;1;VALE S.A.;5284474;0;5284474;154563;0;154563
33.611.500/0001-19;2020-12-31;1;GERDAU S.A.;573627483;1146031245;1719658728;1697538;16799758;18497296
33.679.797/0001-54;2020-12-31;1;PJBANK SECURITIZADORA S.A.;100000;0;100000;0;0;0
33.839.910/0001-11;2020-12-31;1;VIVARA PARTICIPAÇÕES S.A.;236197769;0;236197769;0;0;0
33.938.119/0001-69;2020-12-31;1;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;259638;0;259638;12206;0;12206
33.958.695/0001-78;2020-12-31;1;UNIPAR CARBOCLORO S.A.;33007;61425;94432;0;25;25
34.169.557/0001-72;2020-12-31;1;BCO MERCANTIL DE INVESTIMENTOS S.A.;4115;710;4825;0;0;0
34.274.233/0001-02;2020-12-31;1;VIBRA ENERGIA S/A;1165000;0;1165000;0;0;0
34.469.625/0001-19;2020-12-31;1;COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS VERT-PROVI;10000;0;10000;0;0;0
35.082.277/0001-95;2020-12-31;1;BASE SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A;10000;0;10000;0;0;0
35.502.310/0001-99;2020-12-31;1;CS BRASIL PARTICIPAÇÕES E LOCAÇÕES S.A.;365458000;0;365458000;0;0;0
35.522.178/0001-87;2020-12-31;1;CIA SECURITIZADORA DE CRED. FIN. CARTÕES CONSIGNADOS II;10000;0;10000;0;0;0
35.522.281/0001-27;2020-12-31;1;COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS VERT-VIRTUS;1;0;1;0;0;0
35.593.905/0001-05;2020-12-31;1;CONCESSIONÁRIA ECOVIAS DO CERRADO S.A.;622404;0;622404;0;0;0
35.727.157/0001-06;2020-12-31;1;EZ INC INCORPORAÇÕES S.A.;200000000;0;200000000;0;0;0
35.791.391/0001-94;2020-12-31;1;QUALITY SOFTWARE S.A.;861605;0;861605;0;0;0
36.243.187/0001-00;2020-12-31;1;TRUE COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS II;10000;0;10000;0;0;0
36.542.025/0001-64;2020-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;132975127;0;132975127;210956;0;210956
36.729.398/0001-49;2020-12-31;1;CIA. SEC. DE CRÉDITOS FINANCEIROS VERT-PROVI II;10000;0;10000;0;0;0
37.368.315/0001-04;2020-09-30;1;COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS - VERT 5;5000;0;5000;0;0;0
37.368.315/0001-04;2020-12-31;1;COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS - VERT 5;5000;0;5000;0;0;0
37.592.100/0001-64;2020-12-31;1;MISSISSIPI SECURITIZADORA S/A;1140;0;1140;0;0;0
37.663.076/0001-07;2020-12-31;1;AUREN PARTICIPAÇÕES S.A.;500;0;500;0;0;0
38.042.694/0001-00;2020-12-31;1;TRAVESSIA SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;500;0;500;0;0;0
38.126.888/0001-86;2020-12-31;1;RIO ENERGY PARTICIPAÇÕES S.A.;12016207;0;12016207;0;0;0
38.199.406/0001-18;2020-12-31;1;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;23571000;0;23571000;0;0;0
38.307.135/0001-77;2020-12-31;1;G2D INVESTMENTS, LTD.;66025325;0;66025325;0;0;0
38.456.921/0001-36;2020-12-31;1;INFRACOMMERCE CXAAS S.A.;220861983;0;220861983;0;0;0
39.115.514/0001-28;2020-12-31;1;RUMO MALHA OESTE S.A.;459057998;19402076;478460074;0;0;0
39.346.861/0350-38;2020-12-31;1;CENCOSUD BRASIL COMERCIAL S.A.;6801464243;0;6801464243;0;0;0
39.393.829/0001-37;2020-10-08;1;HLASA PARTICIPAÇÕES S.A.;250000;0;250000;0;0;0
39.393.829/0001-37;2020-12-31;1;HLASA PARTICIPAÇÕES S.A.;250000;0;250000;0;0;0
40.159.947/0001-64;2020-12-31;1;HMOBI PARTICIPAÇÕES S.A.;250000;0;250000;0;0;0
40.446.476/0001-75;2020-12-31;1;PLAYBANCO SECURITIZADORA S.A.;10000;0;10000;0;0;0
40.593.395/0001-06;2020-12-31;1;IFIN PARTICIPAÇÕES S.A.;1000;0;1000;0;0;0
40.760.921/0001-77;2020-12-31;1;HUMAITA SECURITIZADORA S/A;1000;0;1000;0;0;0
42.150.391/0001-70;2020-12-31;1;BRASKEM S.A.;451668652;345549902;797218554;0;1224878;1224878
42.278.291/0001-24;2020-12-31;1;LOG-IN LOGISTICA INTERMODAL S.A.;105489191;0;105489191;1218772;0;1218772
42.278.473/0001-03;2020-12-31;1;WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.;159907282;0;159907282;0;0;0
42.331.462/0001-31;2020-12-31;1;EMBPAR PARTICIPAÇÕES S/A;14860;0;14860;0;0;0
42.771.949/0001-35;2020-12-31;1;ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.;118292816;0;118292816;18961;0;18961
43.185.362/0001-07;2020-12-31;1;IGB ELETRONICA S.A - EM RECUPERACAO JUDICIAL;12504967;0;12504967;0;0;0
43.283.811/0001-50;2020-12-31;2;KALUNGA S.A;500000000;0;500000000;0;0;0
43.470.988/0001-65;2020-12-31;1;EVEN CONSTRUTORA E INCORPORADORA S.A.;212000000;0;212000000;4872306;0;4872306
43.776.517/0001-80;2020-12-31;1;CIA SANEAMENTO BASICO EST SAO PAULO;683509869;0;683509869;0;0;0
43.948.405/0001-69;2020-12-31;1;LUPO S.A.;200000000;0;200000000;2406314;0;2406314
45.242.914/0001-05;2020-12-31;1;C&A MODAS S.A.;308245068;0;308245068;0;0;0
45.365.558/0001-09;2020-12-31;1;VITTIA S.A.;144865;0;144865;0;0;0
45.453.214/0001-51;2020-12-31;1;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;123813;0;123813;1202;0;1202
45.987.245/0001-92;2020-12-31;1;BAHEMA EDUCAÇÃO S.A.;2242459;0;2242459;0;0;0
46.119.855/0001-37;2020-12-31;1;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;453185;0;453185;0;0;0
47.508.411/0001-56;2020-12-31;1;CIA BRASILEIRA DE DISTRIBUICAO;268352;0;268352;239;0;239
47.509.120/0001-82;2020-12-31;1;BRADESCO LEASING S.A. ARREND MERCANTIL;24;0;24;0;0;0
47.960.950/0001-21;2020-12-31;1;MAGAZINE LUIZA S.A.;6498926848;0;6498926848;35539688;0;35539688
48.344.725/0007-19;2020-12-31;1;ALTHAIA S.A. INDÚSTRIA FARMACÊUTICA;30304848;0;30304848;0;0;0
49.263.189/0001-02;2020-12-31;2;HELBOR EMPREENDIMENTOS S.A.;133851;0;133851;1157;0;1157
49.669.856/0001-43;2020-12-31;1;VESTE S.A. ESTILO;68851;0;68851;0;0;0
50.564.053/0001-03;2020-12-31;1;BOMBRIL S.A.;137615;122894;260509;0;0;0
50.746.577/0001-15;2020-12-31;1;COSAN S.A.;394210000;0;394210000;11749038;0;11749038
50.926.955/0001-42;2020-12-31;1;VULCABRAS S.A.;245756;0;245756;0;0;0
51.128.999/0001-90;2020-12-31;1;NUTRIPLANT INDUSTRIA E COMERCIO S.A.;127944;0;127944;110;0;110
51.218.147/0001-93;2020-12-31;1;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;176611578;0;176611578;477801;0;477801
51.466.860/0001-56;2020-03-31;1;SAO MARTINHO S.A.;354011329;0;354011329;7267063;0;7267063
51.928.174/0001-50;2020-12-31;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;12425;0;12425;0;0;0
52.123.916/0001-32;2020-12-31;1;DORI ALIMENTOS S.A.;1000000;0;1000000;0;0;0
52.548.435/0001-79;2020-12-31;1;JSL S.A.;278287843;0;278287843;1703235;0;1703235
53.113.791/0001-22;2020-12-31;2;TOTVS S.A.;577913181;0;577913181;10153586;0;10153586
56.444.250/0001-75;2020-12-31;1;HAUSCENTER SA;2327;0;2327;0;0;0
56.643.018/0001-66;2020-12-31;1;EUCATEX S.A. INDUSTRIA E COMERCIO;31258;61361;92619;0;426;426
56.720.428/0001-63;2020-12-31;1;ROMI S.A.;73333922;0;73333922;0;0;0
56.992.423/0001-90;2020-12-31;1;BICICLETAS MONARK S.A.;454750;0;454750;0;0;0
58.119.199/0001-51;2020-12-31;1;ODONTOPREV S.A.;531294792;0;531294792;893541;0;893541
58.430.828/0001-60;2020-12-31;2;BLAU FARMACÊUTICA S.A.;148000000;0;148000000;0;0;0
59.105.999/0001-86;2020-12-31;1;WHIRLPOOL S.A.;1028701;474085;1502786;0;0;0
59.285.411/0001-13;2020-12-31;3;BCO PAN S.A.;657560635;547495486;1205056121;0;0;0
59.418.806/0001-47;2020-12-31;1;TRACK & FIELD CO S.A.;877251375;68980161;946231536;0;3012703;3012703
59.717.553/0001-02;2020-12-31;1;GRUPO MULTI S.A.;205271563;10803766;216075329;5033306;0;5033306
59.789.545/0001-71;2020-12-31;1;POLPAR S.A.;34;40;74;0;0;0
59.981.829/0001-65;2020-12-31;1;RODOBENS SA;546006118;400811126;946817244;0;2489004;2489004
60.398.369/0004-79;2020-12-31;3;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;43403849;0;43403849;1441;0;1441
60.444.437/0001-46;2020-12-31;1;LIGHT SERVICOS DE ELETRICIDADE S.A.;392849277746;0;392849277746;0;0;0
60.476.884/0001-87;2020-12-31;1;MAHLE-METAL LEVE S.A.;128308500;0;128308500;0;0;0
60.500.139/0001-26;2020-12-31;1;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;23514;39896;63410;16;0;16
60.537.263/0001-66;2020-12-31;3;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;193771106;0;193771106;0;0;0
60.543.816/0001-93;2020-12-31;1;IGUATEMI S.A.;87889;0;87889;0;0;0
60.637.238/0001-54;2020-12-31;1;BLUE TECH SOLUTIONS EQI S.A.;1673066;3346095;5019161;0;0;0
60.651.809/0001-05;2020-12-31;1;SUZANO HOLDING S.A.;75034;97893;172927;0;0;0
60.730.348/0001-66;2020-12-31;1;CIA MELHORAMENTOS DE SAO PAULO;5629;770;6399;2;4;6
60.746.948/0001-12;2020-12-31;2;BCO BRADESCO S.A.;4435107;4435106;8870213;7307;27379;34686
60.770.336/0001-65;2020-12-31;2;BCO ALFA DE INVESTIMENTO S.A.;53482129;35118455;88600584;68300;0;68300
60.840.055/0001-31;2020-12-31;1;FLEURY S.A.;317266103;0;317266103;100000;0;100000
60.851.615/0001-53;2020-12-31;1;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;607192;992808;1600000;0;0;0
60.872.504/0001-23;2020-12-31;3;ITAU UNIBANCO HOLDING S.A.;4958290;4845845;9804135;0;41678;41678
60.884.319/0001-59;2020-12-31;1;NORDON INDUSTRIAS METALURGICAS S.A.;6621;0;6621;0;0;0
60.894.730/0001-05;2020-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;705260684;547818424;1253079108;2526656;20019445;22546101
60.933.603/0001-78;2020-12-31;4;CESP - CIA ENERGETICA DE SAO PAULO;109168;218335;327503;26;87;113
61.022.042/0001-18;2020-12-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;124040;248079;372119;0;0;0
61.065.298/0001-02;2020-12-31;1;MANGELS INDUSTRIAL S.A.;2067243;3715969;5783212;0;0;0
61.065.751/0001-80;2020-12-31;1;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;17153337;0;17153337;245081;0;245081
61.079.117/0001-05;2020-12-31;1;ALPARGATAS S.A.;302010689;286051533;588062222;32;9150762;9150794
61.080.313/0001-91;2020-12-31;1;COBRASMA S.A.;403041;622808;1025849;0;0;0
61.082.004/0001-50;2020-12-31;2;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;269;539;808;0;0;0
61.088.894/0001-08;2020-12-31;1;CAMBUCI S.A.;42100080;0;42100080;0;0;0
61.092.037/0001-81;2020-12-31;1;ETERNIT S.A.;51676;0;51676;10;0;10
61.156.113/0001-75;2020-12-31;1;IOCHPE MAXION S.A.;153720;0;153720;1350;0;1350
61.156.931/0001-78;2020-12-31;1;SIDERURGICA J. L. ALIPERTI S.A.;6250;12345;18595;0;380;380
61.186.680/0001-74;2020-12-31;1;BANCO BMG S/A;400007354;191467177;591474531;0;3592500;3592500
61.189.288/0001-89;2020-12-31;1;MARISA LOJAS S.A.;261667;0;261667;169;0;169
61.190.096/0001-92;2020-12-31;1;EUROFARMA LABORATÓRIOS S.A.;855863854;0;855863854;0;0;0
61.351.532/0001-68;2020-12-31;2;AZEVEDO E TRAVASSOS S.A.;6600000;13200000;19800000;0;0;0
61.374.161/0001-30;2020-12-31;3;BAUMER S.A.;4900000;4900000;9800000;11890;3100;14990
61.409.892/0001-73;2020-12-31;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;1420294211;0;1420294211;0;0;0
61.486.650/0001-83;2020-12-31;1;DIAGNOSTICOS DA AMERICA S.A.;480722092;0;480722092;91666;0;91666
61.532.644/0001-15;2020-12-31;1;ITAÚSA S.A.;2889838;5520977;8410815;0;0;0
61.584.140/0001-49;2020-12-31;1;REDE ENERGIA PARTICIPAÇÕES S.A.;2110323374;0;2110323374;0;0;0
61.585.865/0001-51;2020-12-31;1;RAIA DROGASIL S.A.;1651930000;0;1651930000;2479480;0;2479480
61.695.227/0001-93;2020-12-31;1;ELETROPAULO METROP. ELET. SAO PAULO S.A.;197467;0;197467;0;0;0
61.856.571/0001-17;2020-12-31;1;CIA GAS DE SAO PAULO - COMGAS;103862768;28657819;132520587;0;0;0
62.002.886/0001-60;2020-12-31;1;SAO PAULO TURISMO S.A.;8407;136;8543;0;1;1
62.144.175/0001-20;2020-12-31;2;BCO PINE S.A;75577842;72579922;148157764;0;0;0
62.232.889/0001-90;2020-12-31;2;BCO DAYCOVAL S.A.;1323471042;567201876;1890672918;0;0;0
62.258.884/0001-36;2020-12-31;1;INTERCEMENT BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;2469585273;0;2469585273;0;0;0
62.307.848/0001-15;2020-12-31;2;BANCO RCI BRASIL S.A.;202512;201941;404453;0;0;0
62.984.091/0001-02;2020-12-31;1;CRUZEIRO DO SUL EDUCACIONAL S.A.;7633056;0;7633056;0;0;0
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;370000000;0;370000000;0;0;0
65.654.303/0001-73;2020-12-31;1;DIBENS LEASING S.A. - ARREND.MERCANTIL;1504997;0;1504997;0;0;0
67.010.660/0001-24;2020-12-31;1;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;43770;0;43770;1567;0;1567
67.571.414/0001-41;2020-12-31;1;VIVER INCORPORADORA E CONSTRUTORA S.A.;97029;0;97029;0;0;0
67.620.377/0001-14;2020-12-31;1;MINERVA S.A.;548426499;0;548426499;23053200;0;23053200
69.720.910/0001-45;2020-12-31;1;CCB BRASIL ARRENDAMENTO MERCANTIL S.A.;180920;0;180920;0;0;0
71.208.516/0001-74;2020-12-31;1;ALGAR TELECOM S/A;295020;0;295020;0;0;0
71.476.527/0001-35;2020-12-31;1;CONSTRUTORA TENDA S.A.;104344;0;104344;5992;0;5992
71.673.990/0001-77;2020-12-31;1;NATURA COSMETICOS S.A.;920205;0;920205;0;0;0
73.178.600/0001-18;2020-12-31;1;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;399743;0;399743;15239;0;15239
73.903.718/0001-61;2020-12-31;1;SNB PARTICIPACOES SA;2902487;0;2902487;0;0;0
75.315.333/0001-09;2020-12-31;1;ATACADÃO S.A.;1985199050;0;1985199050;0;0;0
75.609.123/0001-23;2020-12-31;1;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;371975418;0;371975418;0;0;0
76.483.817/0001-20;2020-12-31;2;CIA PARANAENSE DE ENERGIA - COPEL;1450310800;1286242950;2736553750;0;0;0
76.484.013/0001-45;2020-12-31;1;CIA SANEAMENTO DO PARANA - SANEPAR;503735259;1007470260;1511205519;0;0;0
76.535.764/0001-43;2020-12-31;2;OI S.A. - EM RECUPERAÇÃO JUDICIAL;5796478;157727;5954205;30;1812;1842
76.627.504/0001-06;2020-12-31;1;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;4812;3157;7969;0;0;0
78.876.950/0001-71;2020-12-31;1;CIA HERING;162534;0;162534;3857;0;3857
79.430.682/0001-22;2020-12-31;1;FARMÁCIA E DROGARIA NISSEI S.A.;152042534;0;152042534;0;0;0
80.227.184/0001-66;2020-12-31;2;METALGRAFICA IGUACU S.A.;80448;160896;241344;0;0;0
81.243.735/0001-48;2020-12-31;2;POSITIVO TECNOLOGIA S.A.;141800;0;141800;1402;0;1402
82.120.676/0001-83;2020-12-31;1;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;130000000;0;130000000;0;0;0
82.508.433/0001-17;2020-12-31;1;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;375538169;375792673;751330842;0;0;0
82.636.986/0001-55;2020-12-31;1;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERAÇÃO JUDICIAL;168;335;503;0;0;0
82.640.558/0001-04;2020-12-31;1;KARSTEN S.A.;2878;3327;6205;0;0;0
82.643.537/0001-34;2020-12-31;1;ELECTRO ACO ALTONA S.A.;9750;12750;22500;0;0;0
82.901.000/0001-27;2020-12-31;2;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;28161111;0;28161111;0;0;0
82.981.929/0001-03;2020-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;480;480;960;0;0;0
82.982.075/0001-80;2020-12-31;1;TEXTIL RENAUXVIEW S.A.;1456;2803;4259;0;0;0
83.475.913/0001-91;2020-12-31;2;PBG S/A;158488;0;158488;3959;0;3959
83.878.892/0001-55;2020-12-31;1;CENTRAIS ELET DE SANTA CATARINA S.A.;15527;23044;38571;0;0;0
84.429.695/0001-11;2020-12-31;1;WEG S.A.;2098658999;0;2098658999;918948;0;918948
84.683.374/0001-49;2020-12-31;1;TUPY S.A.;144178;0;144178;25;0;25
84.683.408/0001-03;2020-12-31;1;DOHLER S.A.;54467820;21177465;75645285;0;0;0
84.683.671/0001-94;2020-12-31;1;WETZEL S.A.;686;1372;2058;107;217;324
84.684.455/0001-63;2020-12-31;1;TIGRE S.A. PARTICIPAÇÕES;11363;0;11363;0;0;0
84.693.183/0001-68;2020-12-31;3;SCHULZ S.A.;38173191;51170504;89343695;7560;83711;91271
85.041.333/0001-11;2020-12-31;1;PORTO PONTA DO FELIX S/A;85937;145450;231387;0;0;0
