CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.02.02.02.04;Salários e encargos sociais;5874.0000000000;N
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.02.02.02.05;Instrumentos financeiros derivativos;11.0000000000;N
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.02.02.02.05;Instrumentos financeiros derivativos;34128.0000000000;N
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.02.02.02.06;Arrendamentos a pagar;102272.0000000000;N
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.02.02.02.06;Arrendamentos a pagar;198758.0000000000;N
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.02.02.02.07;Parcerias agrícolas a pagar;315700.0000000000;N
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.02.02.02.07;Parcerias agrícolas a pagar;295046.0000000000;N
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.02.02.02.08;Adiantamentos de clientes;0.0000000000;N
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.02.02.02.08;Adiantamentos de clientes;714389.0000000000;N
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.02.03;Tributos Diferidos;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.02.03;Tributos Diferidos;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.02.03.01;Imposto de Renda e Contribuição Social Diferidos;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.02.03.01;Imposto de Renda e Contribuição Social Diferidos;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.02.04;Provisões;1934.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.02.04;Provisões;2192.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.02.04.01;Provisões Fiscais Previdenciárias Trabalhistas e Cíveis;1934.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.02.04.01;Provisões Fiscais Previdenciárias Trabalhistas e Cíveis;2192.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.02.04.01.01;Provisões Fiscais;171.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.02.04.01.01;Provisões Fiscais;171.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.02.04.01.02;Provisões Previdenciárias e Trabalhistas;1763.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.02.04.01.02;Provisões Previdenciárias e Trabalhistas;1971.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.02.04.01.03;Provisões para Benefícios a Empregados;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.02.04.01.03;Provisões para Benefícios a Empregados;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.02.04.01.04;Provisões Cíveis;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.02.04.01.04;Provisões Cíveis;50.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.02.04.01.05;Provisões Administrativas;0.0000000000;N
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.02.04.01.05;Provisões Administrativas;0.0000000000;N
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.02.04.02;Outras Provisões;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.02.04.02;Outras Provisões;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.02.04.02.01;Provisões para Garantias;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.02.04.02.01;Provisões para Garantias;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.02.04.02.02;Provisões para Reestruturação;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.02.04.02.02;Provisões para Reestruturação;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.02.04.02.03;Provisões para Passivos Ambientais e de Desativação;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.02.04.02.03;Provisões para Passivos Ambientais e de Desativação;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.02.04.02.04;Provisões tributárias;0.0000000000;N
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.02.04.02.04;Provisões tributárias;0.0000000000;N
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.02.05;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.02.05;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.02.05.01;Passivos sobre Ativos Não-Correntes a Venda;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.02.05.01;Passivos sobre Ativos Não-Correntes a Venda;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.02.05.02;Passivos sobre Ativos de Operações Descontinuadas;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.02.05.02;Passivos sobre Ativos de Operações Descontinuadas;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.02.06;Lucros e Receitas a Apropriar;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.02.06;Lucros e Receitas a Apropriar;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.02.06.01;Lucros a Apropriar;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.02.06.01;Lucros a Apropriar;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.02.06.02;Receitas a Apropriar;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.02.06.02;Receitas a Apropriar;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.02.06.03;Subvenções de Investimento a Apropriar;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.02.06.03;Subvenções de Investimento a Apropriar;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.03;Patrimônio Líquido;1328785.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.03;Patrimônio Líquido;1347273.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.03.01;Capital Social Realizado;472588.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.03.01;Capital Social Realizado;472588.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.03.02;Reservas de Capital;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.03.02;Reservas de Capital;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.03.02.01;Ágio na Emissão de Ações;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.03.02.01;Ágio na Emissão de Ações;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.03.02.02;Reserva Especial de Ágio na Incorporação;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.03.02.02;Reserva Especial de Ágio na Incorporação;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.03.02.03;Alienação de Bônus de Subscrição;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.03.02.03;Alienação de Bônus de Subscrição;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.03.02.04;Opções Outorgadas;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.03.02.04;Opções Outorgadas;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.03.02.05;Ações em Tesouraria;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.03.02.05;Ações em Tesouraria;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.03.02.06;Adiantamento para Futuro Aumento de Capital;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.03.02.06;Adiantamento para Futuro Aumento de Capital;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.03.03;Reservas de Reavaliação;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.03.03;Reservas de Reavaliação;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.03.04;Reservas de Lucros;866944.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.03.04;Reservas de Lucros;907239.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.03.04.01;Reserva Legal;70831.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.03.04.01;Reserva Legal;72846.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.03.04.02;Reserva Estatutária;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.03.04.02;Reserva Estatutária;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.03.04.03;Reserva para Contingências;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.03.04.03;Reserva para Contingências;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.03.04.04;Reserva de Lucros a Realizar;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.03.04.04;Reserva de Lucros a Realizar;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.03.04.05;Reserva de Retenção de Lucros;323220.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.03.04.05;Reserva de Retenção de Lucros;311525.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.03.04.06;Reserva Especial para Dividendos Não Distribuídos;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.03.04.06;Reserva Especial para Dividendos Não Distribuídos;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.03.04.07;Reserva de Incentivos Fiscais;472893.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.03.04.07;Reserva de Incentivos Fiscais;522868.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.03.04.08;Dividendo Adicional Proposto;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.03.04.08;Dividendo Adicional Proposto;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.03.04.09;Ações em Tesouraria;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.03.04.09;Ações em Tesouraria;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.03.05;Lucros/Prejuízos Acumulados;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.03.05;Lucros/Prejuízos Acumulados;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.03.06;Ajustes de Avaliação Patrimonial;-10747.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.03.06;Ajustes de Avaliação Patrimonial;-32554.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.03.07;Ajustes Acumulados de Conversão;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.03.07;Ajustes Acumulados de Conversão;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.03.08;Outros Resultados Abrangentes;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.03.08;Outros Resultados Abrangentes;0.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2;Passivo Total;53246920.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2;Passivo Total;53473556.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.01;Passivo Circulante;20938637.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.01;Passivo Circulante;17902669.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.01.01;Obrigações Sociais e Trabalhistas;184695.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.01.01;Obrigações Sociais e Trabalhistas;209325.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.01.01.01;Obrigações Sociais;0.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.01.01.01;Obrigações Sociais;0.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.01.01.02;Obrigações Trabalhistas;0.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.01.01.02;Obrigações Trabalhistas;0.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.01.02;Fornecedores;9526290.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.01.02;Fornecedores;12839917.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.01.02.01;Fornecedores Nacionais;9518051.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.01.02.01;Fornecedores Nacionais;12838878.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.01.02.02;Fornecedores Estrangeiros;8239.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.01.02.02;Fornecedores Estrangeiros;1039.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2023-03-31;2.01.03;Obrigações Fiscais;0.0000000000;S
33.453.598/0001-23;2024-03-31;1;RAÍZEN S.A.;025917;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2024-03-31;2.01.03;Obrigações Fiscais;0.0000000000;S
